S.no,frame_id,child_frame_id,X,Y,Z,o_x,o_y,o_z
1374,base_footprint,18,-0.150254961714512,-0.000999889507679,0.981332502348497,1.34868702085212,-4.21640267002782,-0.698254282451965
1375,-,-,-,-,-,1.34881009709768,-4.22135033026413,-0.698265344852676
1376,base_footprint,18,-0.149624062379721,-0.000751879708915,0.977443623573901,1.34881009709768,-4.22135033026413,-0.698265344852676
1377,-,-,-,-,-,1.34893678240472,-4.22644965082724,-0.698277327337913
1378,-,-,-,-,-,1.34905961254334,-4.23140064678786,-0.698289206252684
1379,base_footprint,18,-0.150391844595315,-0.000983299352967,0.966001859941302,1.34905961254334,-4.23140064678786,-0.698289206252684
1380,base_footprint,18,-0.149759731885792,-0.001470711044521,0.957354169042937,1.34905961254334,-4.23140064678786,-0.698289206252684
1381,base_footprint,18,-0.149759731885792,-0.001470711044521,0.957354169042937,1.34918231359658,-4.2363530410859,-0.698300657670701
1382,-,-,-,-,-,1.34930857241085,-4.24145568431122,-0.698309567309381
1383,base_footprint,18,-0.149896489736398,-0.000956284733456,0.950274344356468,1.34930857241085,-4.24145568431122,-0.698309567309381
1384,base_footprint,18,-0.149896489736398,-0.000956284733456,0.950274344356468,1.34943099743334,-4.24640779064376,-0.698314185415248
1385,base_footprint,18,-0.150107035359827,-0.000963547557728,0.939390477337581,1.34943099743334,-4.24640779064376,-0.698314185415248
1386,base_footprint,18,-0.150107035359827,-0.000963547557728,0.939390477337581,1.34955332972391,-4.25135859814399,-0.698313013728669
1387,base_footprint,18,-0.149768628477352,-0.001428681677837,0.929974587015195,1.34955332972391,-4.25135859814399,-0.698313013728669
1388,base_footprint,18,-0.149768628477352,-0.001428681677837,0.929974587015195,1.34967931579157,-4.25645135838587,-0.698289693558643
1389,-,-,-,-,-,1.34980190477142,-4.26135286196921,-0.698166075583692
1390,-,-,-,-,-,1.34992636178581,-4.26627305379669,-0.698084851167887
1391,base_footprint,18,-0.14919098957834,-0.000925841345676,0.918955353776951,1.34992636178581,-4.26627305379669,-0.698084851167887
1392,base_footprint,18,-0.148974293234785,-0.000927710206805,0.911820048352679,1.34992636178581,-4.26627305379669,-0.698084851167887
1393,base_footprint,18,-0.148974293234785,-0.000927710206805,0.911820048352679,1.35005570009299,-4.27137238278318,-0.698069353318525
1394,base_footprint,18,-0.148974293234785,-0.000927710206805,0.911820048352679,1.35018148331708,-4.27631948411831,-0.698047964720282
1395,base_footprint,18,-0.149280580906198,-0.001149442187694,0.900964734436523,1.35018148331708,-4.27631948411831,-0.698047964720282
1396,-,-,-,-,-,1.35030755394585,-4.28126642686023,-0.698028110766406
1397,base_footprint,18,-0.149216733726295,-0.000898146538796,0.893696552223869,1.35030755394585,-4.28126642686023,-0.698028110766406
1398,base_footprint,18,-0.149216733726295,-0.000898146538796,0.893696552223869,1.35043771698486,-4.2863631897427,-0.698011088601668
1399,base_footprint,18,-0.148674035577335,-0.001357348715343,0.883575346066728,1.35043771698486,-4.2863631897427,-0.698011088601668
1400,base_footprint,18,-0.148674035577335,-0.001357348715343,0.883575346066728,1.35056438675651,-4.2913102572512,-0.697997600385764
1401,base_footprint,18,-0.149308104476395,-0.001121444235102,0.876694560259539,1.35056438675651,-4.2913102572512,-0.697997600385764
1402,-,-,-,-,-,1.35069143176213,-4.29626020122586,-0.697980308785209
1403,-,-,-,-,-,1.35082228631978,-4.30135596762862,-0.697977870634155
1404,base_footprint,18,-0.149240810469438,-0.000872104891314,0.869788387035453,1.35082228631978,-4.30135596762862,-0.697977870634155
1405,-,-,-,-,-,1.35094185589009,-4.30593064827997,-0.697257937961868
1406,base_footprint,18,-0.147394034223222,-0.001321460731683,0.860201942952076,1.35094185589009,-4.30593064827997,-0.697257937961868
1407,-,-,-,-,-,1.35106176456275,-4.31006597164674,-0.696430441056957
1408,base_footprint,18,-0.145630152856669,-0.000425260090379,0.854995158946217,1.35106176456275,-4.31006597164674,-0.696430441056957
1409,-,-,-,-,-,1.35118556417562,-4.31412437689239,-0.696116195446415
1410,base_footprint,18,-0.145116093858724,-0.00086150241903,0.848194431434547,1.35118556417562,-4.31412437689239,-0.696116195446415
1411,base_footprint,18,-0.145116093858724,-0.00086150241903,0.848194431434547,1.35130538413304,-4.31798459344215,-0.696021401897447
1412,base_footprint,18,-0.144951970640767,-0.00086104078547,0.842174959886583,1.35130538413304,-4.31798459344215,-0.696021401897447
1413,-,-,-,-,-,1.35142565448779,-4.32183007299797,-0.695967714168638
1414,-,-,-,-,-,1.35154760995699,-4.325731795611,-0.696076317937585
1416,base_footprint,18,-0.144892428641036,-0.00107728986195,0.835640739535715,1.35165955576981,-4.32939422155195,-0.696517404329502
1416,base_footprint,18,-0.144892428641036,-0.00107728986195,0.835640739535715,1.35165955576981,-4.32939422155195,-0.696517404329502
1417,-,-,-,-,-,1.35175947375423,-4.33286996336313,-0.697458580247507
1418,base_footprint,18,-0.145878206978895,-0.001061124354773,0.826620175775737,1.35175947375423,-4.33286996336313,-0.697458580247507
1419,-,-,-,-,-,1.35184347460078,-4.33619079602453,-0.699121068078058
1420,base_footprint,18,-0.149092149769703,-0.000631518632467,0.822120095350847,1.35184347460078,-4.33619079602453,-0.699121068078058
1422,base_footprint,18,-0.154809672493446,-0.001044413860792,0.815666837675481,1.35190081651515,-4.3391008129653,-0.701561338539326
1422,base_footprint,18,-0.154809672493446,-0.001044413860792,0.815666837675481,1.35190081651515,-4.3391008129653,-0.701561338539326
1423,-,-,-,-,-,1.35193235696197,-4.3416456231252,-0.704953297098662
1424,base_footprint,18,-0.168322983876146,-0.000621118024544,0.807453428187386,1.35193235696197,-4.3416456231252,-0.704953297098662
1426,base_footprint,18,-0.180849208607768,-0.001061807999703,0.799826267267316,1.35193771350744,-4.34383079315231,-0.709570407377288
1426,base_footprint,18,-0.180849208607768,-0.001061807999703,0.799826267267316,1.35193771350744,-4.34383079315231,-0.709570407377288
1427,base_footprint,18,-0.180849208607768,-0.001061807999703,0.799826267267316,1.35191835325524,-4.34547938821284,-0.715243266706686
1428,base_footprint,18,-0.195534788496648,-0.000376560196133,0.792903752371803,1.35191835325524,-4.34547938821284,-0.715243266706686
1429,base_footprint,18,-0.195534788496648,-0.000376560196133,0.792903752371803,1.351885590241,-4.34662177071811,-0.722170688184702
1430,-,-,-,-,-,1.35185598273479,-4.34724716483747,-0.730726803075909
1431,base_footprint,18,-0.213552348875714,-0.000582847904342,0.781401075299082,1.35185598273479,-4.34724716483747,-0.730726803075909
1432,-,-,-,-,-,1.35183646722521,-4.34752283447655,-0.73979483151193
1433,base_footprint,18,-0.243940807703662,-0.001001433482613,0.771120771854124,1.35183646722521,-4.34752283447655,-0.73979483151193
1434,-,-,-,-,-,1.35181593423321,-4.3477412548428,-0.748620277966401
1435,base_footprint,18,-0.28214677626574,-0.000973665437448,0.810177180207735,1.35181593423321,-4.3477412548428,-0.748620277966401
1436,base_footprint,18,-0.28214677626574,-0.000973665437448,0.810177180207735,1.35178618354431,-4.3479823303322,-0.75761592536226
1437,-,-,-,-,-,1.3517513888783,-4.34821335423279,-0.766210039678897
1438,-,-,-,-,-,1.35171080218908,-4.34844168888133,-0.774668403679648
1439,-,-,-,-,-,1.35166288849383,-4.34867470673757,-0.783240770477967
1440,-,-,-,-,-,1.35161038192021,-4.34889924804107,-0.791422343098337
1441,-,-,-,-,-,1.35155197274341,-4.34912221755694,-0.799466402380451
1442,-,-,-,-,-,1.35148559546199,-4.34935032612885,-0.807608576653744
1443,-,-,-,-,-,1.35141515524281,-4.34957011753102,-0.815368452557835
1444,-,-,-,-,-,1.35133869675016,-4.34978851577194,-0.822985744795214
1445,-,-,-,-,-,1.3512534874176,-4.35001232486605,-0.830682658070439
1446,-,-,-,-,-,1.3511644502425,-4.35022843912516,-0.838004746591468
1447,-,-,-,-,-,1.35106910159947,-4.35044337718103,-0.845179262999929
1448,-,-,-,-,-,1.35096400729948,-4.35066382975,-0.852414583575167
1449,-,-,-,-,-,1.35085258856415,-4.35088226574569,-0.859271683014249
1450,-,-,-,-,-,1.35072303225066,-4.35111997686054,-0.865934030046951
1451,-,-,-,-,-,1.35059549724672,-4.35134052747859,-0.87268788879854
1452,-,-,-,-,-,1.35046681956895,-4.35154985308768,-0.879092458523998
1453,-,-,-,-,-,1.35033211798859,-4.35175637005294,-0.885342738974314
1454,-,-,-,-,-,1.35018704718141,-4.35196617080649,-0.891619142692489
1455,-,-,-,-,-,1.3500407055451,-4.35216598379493,-0.897551627957322
1456,-,-,-,-,-,1.34988983548076,-4.35236099769105,-0.903325612493618
1457,-,-,-,-,-,1.34973003794843,-4.35255649423459,-0.909107404923442
1458,-,-,-,-,-,1.34957122285878,-4.35274056416046,-0.914555618496559
1459,-,-,-,-,-,1.34940962639131,-4.35291832237243,-0.919840825766938
1460,-,-,-,-,-,1.34924388238059,-4.3530908209639,-0.925108268869484
1461,-,-,-,-,-,1.34910045771653,-4.35323332579296,-0.930021642915294
1462,-,-,-,-,-,1.3489455858787,-4.35337856642417,-0.934788308989346
1463,-,-,-,-,-,1.34876217330002,-4.35354093844758,-0.939559918049973
1464,-,-,-,-,-,1.34858321112582,-4.35369104380415,-0.944020068188657
1465,-,-,-,-,-,1.34840148399911,-4.35383546124134,-0.948313874547094
1466,-,-,-,-,-,1.34821107731938,-4.35397859511116,-0.952563399169913
1467,-,-,-,-,-,1.34802278235097,-4.35411237330783,-0.956518416471944
1468,-,-,-,-,-,1.34783104009742,-4.3542410825438,-0.96030579220591
1469,-,-,-,-,-,1.34762991278579,-4.35436836651502,-0.964031746651772
1470,base_footprint,15,1.18698012956482,-0.006445741636759,2.70385569803572,1.34762991278579,-4.35436836651502,-0.964031746651772
1472,base_footprint,15,1.10397457886965,-0.010351806756177,2.74814542097829,1.34743124929009,-4.35448671003434,-0.967476343693885
1472,base_footprint,15,1.10397457886965,-0.010351806756177,2.74814542097829,1.34743124929009,-4.35448671003434,-0.967476343693885
1473,base_footprint,15,1.10397457886965,-0.010351806756177,2.74814542097829,1.3472288925647,-4.35460006857817,-0.970750751483792
1474,base_footprint,15,1.03968415837856,-0.010014090901758,2.84454123101456,1.3472288925647,-4.35460006857817,-0.970750751483792
1475,base_footprint,15,1.03968415837856,-0.010014090901758,2.84454123101456,1.34701621253064,-4.35471176583934,-0.973945439832898
1476,-,-,-,-,-,1.3468056834924,-4.35481516923014,-0.976871830815788
1477,-,-,-,-,-,1.34659098375547,-4.35491358654254,-0.97962579405835
1478,base_footprint,15,0.949380554015671,-0.00677790252698,2.83316449961549,1.34659098375547,-4.35491358654254,-0.97962579405835
1479,base_footprint,15,0.856784008856375,-0.00786128725043,2.85044681829953,1.34659098375547,-4.35491358654254,-0.97962579405835
1480,base_footprint,15,0.856784008856375,-0.00786128725043,2.85044681829953,1.34636391340854,-4.35501023086484,-0.982281125077884
1481,base_footprint,15,0.779863961652963,-0.010249341172599,2.90739173089653,1.34636391340854,-4.35501023086484,-0.982281125077884
1482,-,-,-,-,-,1.34613103694261,-4.35510233918661,-0.984676144642619
1483,-,-,-,-,-,1.34588208762129,-4.35519291242419,-0.986891096002477
1484,base_footprint,15,0.696415170573478,-0.010643735167353,2.92230564682894,1.34588208762129,-4.35519291242419,-0.986891096002477
1485,-,-,-,-,-,1.34564616166452,-4.35527185233996,-0.989007430546362
1486,-,-,-,-,-,1.34513353198035,-4.35542163408838,-0.990976799805478
1487,base_footprint,15,0.58368935939783,-0.008785423548377,3.10700993951398,1.34513353198035,-4.35542163408838,-0.990976799805478
1488,base_footprint,15,0.473764301497517,-0.009440001237104,2.96790211456026,1.34513353198035,-4.35542163408838,-0.990976799805478
1489,base_footprint,15,0.473764301497517,-0.009440001237104,2.96790211456026,1.34426389004142,-4.35565094669354,-0.992864886750582
1491,base_footprint,15,0.395898114580765,-0.007920635855088,3.10890405123562,1.34330741378995,-4.3558724039611,-0.994570397509814
1491,base_footprint,15,0.395898114580765,-0.007920635855088,3.10890405123562,1.34330741378995,-4.3558724039611,-0.994570397509814
1492,-,-,-,-,-,1.34227675445741,-4.35607822980206,-0.99597052364463
1493,base_footprint,15,0.257208898098327,-0.010967611424154,2.95899421831292,1.34227675445741,-4.35607822980206,-0.99597052364463
1494,-,-,-,-,-,1.34106302999466,-4.35628565060397,-0.997110846164571
1495,-,-,-,-,-,1.33954167941352,-4.3565075526084,-0.998022126803832
1496,base_footprint,15,0.171726043473088,-0.008322822388093,2.98875414058265,1.33954167941352,-4.3565075526084,-0.998022126803832
1497,-,-,-,-,-,1.33777751438894,-4.35671652047255,-0.998660513112034
1498,-,-,-,-,-,1.33571903823899,-4.35691486892657,-0.999085843271039
1499,base_footprint,15,0.056840776004449,-0.008309992496799,2.98619939801578,1.33571903823899,-4.35691486892657,-0.999085843271039
1500,-,-,-,-,-,1.3331804920154,-4.35711585004164,-0.999364101390547
1501,base_footprint,15,0.014939365322197,-0.008456422537616,3.1301726418069,1.3331804920154,-4.35711585004164,-0.999364101390547
1502,-,-,-,-,-,1.3301966361824,-4.35731455206764,-0.999527481608381
1503,base_footprint,15,-0.007403312317451,-0.009589880326751,2.98629996985857,1.3301966361824,-4.35731455206764,-0.999527481608381
1504,base_footprint,15,-0.007403312317451,-0.009589880326751,2.98629996985857,1.32659871894041,-4.35752405286991,-0.999619477254324
1505,base_footprint,15,-0.021171868237259,-0.009590881400097,2.98636378226466,1.32659871894041,-4.35752405286991,-0.999619477254324
1506,-,-,-,-,-,1.32215667517591,-4.35776085842187,-0.999662735286651
1507,-,-,-,-,-,1.31726357983411,-4.35801339155226,-0.999666536932554
1508,base_footprint,15,-0.024675074661237,-0.011996380173034,2.95257205837987,1.31726357983411,-4.35801339155226,-0.999666536932554
1509,-,-,-,-,-,1.31232286381937,-4.35826839112144,-0.999666196858706
1510,base_footprint,15,-0.024675074661237,-0.011996380173034,2.95257205837987,1.31232286381937,-4.35826839112144,-0.999666196858706
1511,-,-,-,-,-,1.30723052078235,-4.35853135774946,-0.999665859069502
1512,base_footprint,15,-0.024675074661237,-0.011996380173034,2.95257205837987,1.30723052078235,-4.35853135774946,-0.999665859069502
1513,base_footprint,15,-0.024675074661237,-0.011996380173034,2.95257205837987,1.30228606074047,-4.35878681152142,-0.999665545373293
1514,base_footprint,15,-0.024675074661237,-0.011996380173034,2.95257205837987,1.30228606074047,-4.35878681152142,-0.999665545373293
1515,-,-,-,-,-,1.29733978299404,-4.35904247002048,-0.999665250766881
1516,base_footprint,15,-0.025717975228074,-0.011978138142132,2.95741934124496,1.29733978299404,-4.35904247002048,-0.999665250766881
1517,base_footprint,15,-0.025717975228074,-0.011978138142132,2.95741934124496,1.29224205293144,-4.35930607087683,-0.999664949848031
1518,base_footprint,15,-0.023246588716398,-0.009265501262621,2.94241273103316,1.29224205293144,-4.35930607087683,-0.999664949848031
1519,-,-,-,-,-,1.28729328884682,-4.35956207690449,-0.999664693687408
1520,-,-,-,-,-,1.28234410756839,-4.35981818377567,-0.999664563657568
1521,base_footprint,15,-0.023246588716398,-0.009265501262621,2.94241273103316,1.28234410756839,-4.35981818377567,-0.999664563657568
1522,-,-,-,-,-,1.27724486921131,-4.36008208179213,-0.999664573567304
1523,base_footprint,15,-0.024354164777066,-0.008306970863477,2.95208318427355,1.27724486921131,-4.36008208179213,-0.999664573567304
1524,-,-,-,-,-,1.27229536298137,-4.36033839751226,-0.999664690391887
1525,base_footprint,15,-0.024354164777066,-0.008306970863477,2.95208318427355,1.27229536298137,-4.36033839751226,-0.999664690391887
1526,base_footprint,15,-0.024354164777066,-0.008306970863477,2.95208318427355,1.26734219282706,-4.36059498178779,-0.999664544235956
1527,base_footprint,15,-0.024354164777066,-0.008306970863477,2.95208318427355,1.26734219282706,-4.36059498178779,-0.999664544235956
1528,-,-,-,-,-,1.26224188843113,-4.36085903473419,-0.99966471243843
1529,base_footprint,15,-0.024354164777066,-0.008306970863477,2.95208318427355,1.26224188843113,-4.36085903473419,-0.99966471243843
1530,-,-,-,-,-,1.25729734198496,-4.36111477338992,-0.999665233026531
1531,-,-,-,-,-,1.2523544841756,-4.36137019595777,-0.999665694800429
1532,base_footprint,15,-0.023376649869428,-0.008288494082112,2.94927568378934,1.2523544841756,-4.36137019595777,-0.999665694800429
1533,-,-,-,-,-,1.24726536060211,-4.36163295319449,-0.999665968235664
1534,-,-,-,-,-,1.2423463271985,-4.36188740506471,-0.999664462222921
1535,base_footprint,15,-0.022918497525634,-0.007104871220621,2.91936209188652,1.2423463271985,-4.36188740506471,-0.999664462222921
1536,-,-,-,-,-,1.23746052784007,-4.36214146229833,-0.999660164680405
1537,base_footprint,15,-0.022918497525634,-0.007104871220621,2.91936209188652,1.23746052784007,-4.36214146229833,-0.999660164680405
1538,-,-,-,-,-,1.2323807309495,-4.36240634820277,-0.999659505483403
1539,base_footprint,15,-0.022918497525634,-0.007104871220621,2.91936209188652,1.2323807309495,-4.36240634820277,-0.999659505483403
1540,base_footprint,15,-0.022918497525634,-0.007104871220621,2.91936209188652,1.22744453590708,-4.3626637772692,-0.999659269702192
1541,base_footprint,15,-0.021957415522285,-0.007094404247374,2.91752041386876,1.22744453590708,-4.3626637772692,-0.999659269702192
1543,base_footprint,15,-0.021951797237276,-0.008392586948052,2.91758352043484,1.22250798538015,-4.36292131517198,-0.999658956170402
1543,base_footprint,15,-0.021951797237276,-0.008392586948052,2.91758352043484,1.22250798538015,-4.36292131517198,-0.999658956170402
1544,base_footprint,15,-0.021951797237276,-0.008392586948052,2.91758352043484,1.21742064726212,-4.3631868508916,-0.999658602212002
1545,-,-,-,-,-,1.2124812638097,-4.36344480568062,-0.999658256891602
1546,base_footprint,15,-0.021951797237276,-0.008392586948052,2.91758352043484,1.2124812638097,-4.36344480568062,-0.999658256891602
1547,-,-,-,-,-,1.20754015014895,-4.36370298245631,-0.999657917472668
1548,base_footprint,15,-0.021951797237276,-0.008392586948052,2.91758352043484,1.20754015014895,-4.36370298245631,-0.999657917472668
1549,-,-,-,-,-,1.20244737340982,-4.36396921385705,-0.999657577198613
1550,base_footprint,15,-0.021951797237276,-0.008392586948052,2.91758352043484,1.20244737340982,-4.36396921385705,-0.999657577198613
1551,base_footprint,15,-0.021951797237276,-0.008392586948052,2.91758352043484,1.19750251700278,-4.36422783553045,-0.999657261798291
1552,base_footprint,15,-0.020535363266794,-0.008065353425688,2.87966274408148,1.19750251700278,-4.36422783553045,-0.999657261798291
1553,base_footprint,15,-0.020535363266794,-0.008065353425688,2.87966274408148,1.19255587376749,-4.36448666415347,-0.999656963898057
1554,base_footprint,15,-0.022473250804837,-0.007718492363716,2.83113778255663,1.19255587376749,-4.36448666415347,-0.999656963898057
1555,-,-,-,-,-,1.18745794897664,-4.36475352231813,-0.99965664797386
1556,-,-,-,-,-,1.18250913588289,-4.36501268524798,-0.999656413512516
1557,base_footprint,15,-0.022473250804837,-0.007718492363716,2.83113778255663,1.18250913588289,-4.36501268524798,-0.999656413512516
1558,base_footprint,15,-0.022473250804837,-0.007718492363716,2.83113778255663,1.17756003104152,-4.36527193386799,-0.999656308719703
1559,-,-,-,-,-,1.17246093355524,-4.36553905218982,-0.99965634850747
1560,base_footprint,15,-0.022473250804837,-0.007718492363716,2.83113778255663,1.17246093355524,-4.36553905218982,-0.99965634850747
1561,-,-,-,-,-,1.16751136270877,-4.36579837316872,-0.999656471105316
1562,base_footprint,15,-0.022473250804837,-0.007718492363716,2.83113778255663,1.16751136270877,-4.36579837316872,-0.999656471105316
1563,-,-,-,-,-,1.1625564582854,-4.36605805973837,-0.999656159531016
1564,base_footprint,15,-0.02465050405231,-0.01149348300031,2.8291101371729,1.1625564582854,-4.36605805973837,-0.999656159531016
1565,base_footprint,15,-0.024640061582862,-0.010188641275662,2.8210470279938,1.1625564582854,-4.36605805973837,-0.999656159531016
1566,base_footprint,15,-0.024640061582862,-0.010188641275662,2.8210470279938,1.15746068612705,-4.36632510851041,-0.999656704285624
1567,base_footprint,15,-0.022626264691106,-0.006774925869999,2.83700987722089,1.15746068612705,-4.36632510851041,-0.999656704285624
1568,base_footprint,15,-0.022626264691106,-0.006774925869999,2.83700987722089,1.15251591777944,-4.36658392832012,-0.999657149808187
1569,base_footprint,15,-0.022626264691106,-0.006774925869999,2.83700987722089,1.14757386486923,-4.36684239212284,-0.999657600459289
1570,base_footprint,15,-0.024493337127345,-0.009062272324233,2.7891906233048,1.14757386486923,-4.36684239212284,-0.999657600459289
1571,-,-,-,-,-,1.14248697477108,-4.36710817637895,-0.999657698803809
1572,-,-,-,-,-,1.13758160344126,-4.36736542919586,-0.999655024076036
1573,base_footprint,15,-0.024493337127345,-0.009062272324233,2.7891906233048,1.13758160344126,-4.36736542919586,-0.999655024076036
1574,-,-,-,-,-,1.13268839563007,-4.36762331365043,-0.999651299554907
1575,base_footprint,15,-0.023298381734324,-0.009048146784226,2.79214466223346,1.13268839563007,-4.36762331365043,-0.999651299554907
1576,-,-,-,-,-,1.12760283645459,-4.36789171701483,-0.999651113882689
1577,base_footprint,15,-0.022285841322961,-0.009989222695827,2.77728520074333,1.12760283645459,-4.36789171701483,-0.999651113882689
1578,-,-,-,-,-,1.12266634083774,-4.36815231498001,-0.999650882566375
1579,base_footprint,15,-0.023258341058737,-0.009901486530559,2.78422355860418,1.12266634083774,-4.36815231498001,-0.999650882566375
1580,base_footprint,15,-0.020978816901188,-0.007990055404067,2.79225607940305,1.12266634083774,-4.36815231498001,-0.999650882566375
1581,base_footprint,15,-0.020978816901188,-0.007990055404067,2.79225607940305,1.11772974682301,-4.36841302520196,-0.999650551020083
1582,base_footprint,15,-0.020978816901188,-0.007990055404067,2.79225607940305,1.11264214648329,-4.36868185108496,-0.999650190680643
1583,base_footprint,15,-0.020978816901188,-0.007990055404067,2.79225607940305,1.11264214648329,-4.36868185108496,-0.999650190680643
1584,base_footprint,15,-0.020978816901188,-0.007990055404067,2.79225607940305,1.10770247989935,-4.36894299327572,-0.999649841831899
1585,-,-,-,-,-,1.10276104096117,-4.36920436313848,-0.999649500330619
1586,base_footprint,15,-0.020978816901188,-0.007990055404067,2.79225607940305,1.10276104096117,-4.36920436313848,-0.999649500330619
1587,-,-,-,-,-,1.09766792428947,-4.36947388447422,-0.999649159579824
1588,base_footprint,15,-0.020978816901188,-0.007990055404067,2.79225607940305,1.09766792428947,-4.36947388447422,-0.999649159579824
1589,-,-,-,-,-,1.09272274392221,-4.36973569827296,-0.999648844790008
1590,base_footprint,15,-0.020978816901188,-0.007990055404067,2.79225607940305,1.09272274392221,-4.36973569827296,-0.999648844790008
1591,-,-,-,-,-,1.08777583887123,-4.36999771523222,-0.999648545081728
1592,base_footprint,15,-0.021790746764333,-0.007748159217773,2.76350430303109,1.08777583887123,-4.36999771523222,-0.999648545081728
1593,-,-,-,-,-,1.08267781544742,-4.37026785012683,-0.999648229195055
1594,-,-,-,-,-,1.07772904757626,-4.37053018182496,-0.999648026809144
1595,base_footprint,15,-0.021918583202179,-0.007507497285362,2.73438751557576,1.07772904757626,-4.37053018182496,-0.999648026809144
1596,-,-,-,-,-,1.07278008572747,-4.37079257948708,-0.999647958327555
1597,base_footprint,15,-0.021663283289867,-0.006432274349787,2.71826567653556,1.07278008572747,-4.37079257948708,-0.999647958327555
1598,-,-,-,-,-,1.06768115546154,-4.37106291170463,-0.999648035767685
1599,base_footprint,15,-0.021663283289867,-0.006432274349787,2.71826567653556,1.06768115546154,-4.37106291170463,-0.999648035767685
1600,base_footprint,15,-0.021663283289867,-0.006432274349787,2.71826567653556,1.06273110209403,-4.37132556980306,-0.999648122455859
1601,base_footprint,15,-0.021280944604551,-0.005405446507625,2.700063886417,1.06273110209403,-4.37132556980306,-0.999648122455859
1602,base_footprint,15,-0.021280944604551,-0.005405446507625,2.700063886417,1.0577754154599,-4.37158834059157,-0.999647731402997
1603,base_footprint,15,-0.020373865011608,-0.005358885952462,2.69268197055337,1.0577754154599,-4.37158834059157,-0.999647731402997
1604,-,-,-,-,-,1.05268190556479,-4.37185842905627,-0.999648436397063
1605,-,-,-,-,-,1.04773850744432,-4.37212026734523,-0.999648948172697
1606,base_footprint,15,-0.020373865011608,-0.005358885952462,2.69268197055337,1.04773850744432,-4.37212026734523,-0.999648948172697
1607,-,-,-,-,-,1.04279737687468,-4.37238177106662,-0.999649365138754
1608,-,-,-,-,-,1.03771426041824,-4.37265065925322,-0.999649137607618
1609,base_footprint,15,-0.020373865011608,-0.005358885952462,2.69268197055337,1.03771426041824,-4.37265065925322,-0.999649137607618
1610,base_footprint,15,-0.020373865011608,-0.005358885952462,2.69268197055337,1.03771426041824,-4.37265065925322,-0.999649137607618
1611,base_footprint,15,-0.020373865011608,-0.005358885952462,2.69268197055337,1.03282128317467,-4.37291069644112,-0.99964538027719
1612,-,-,-,-,-,1.02791489740975,-4.37317265284618,-0.999642744407485
1613,base_footprint,15,-0.020373865011608,-0.005358885952462,2.69268197055337,1.02791489740975,-4.37317265284618,-0.999642744407485
1614,base_footprint,15,-0.020373865011608,-0.005358885952462,2.69268197055337,1.02282677722521,-4.37344438777592,-0.999642759523851
1615,base_footprint,15,-0.019014526688852,-0.005103706702854,2.65737006818511,1.02282677722521,-4.37344438777592,-0.999642759523851
1616,base_footprint,15,-0.020420523401308,-0.006573462229562,2.69443381405042,1.02282677722521,-4.37344438777592,-0.999642759523851
1617,base_footprint,15,-0.020420523401308,-0.006573462229562,2.69443381405042,1.01789069050825,-4.37370809450879,-0.999642477236198
1618,base_footprint,15,-0.020420523401308,-0.006573462229562,2.69443381405042,1.01295396805493,-4.3739719493988,-0.999642132995483
1619,-,-,-,-,-,1.00786608708585,-4.37424402750312,-0.999641767541494
1620,base_footprint,15,-0.019070615083693,-0.006265419894185,2.65990679189287,1.00786608708585,-4.37424402750312,-0.999641767541494
1621,-,-,-,-,-,1.00292613009653,-4.37450832853173,-0.999641416039166
1622,base_footprint,15,-0.023266406220099,-0.008266491612201,2.69555036619935,1.00292613009653,-4.37450832853173,-0.999641416039166
1623,-,-,-,-,-,0.997984362972255,-4.37477285736605,-0.999641072705152
1624,base_footprint,15,-0.022695533219272,-0.00967820290794,2.64881520039331,0.997984362972255,-4.37477285736605,-0.999641072705152
1625,base_footprint,15,-0.022695533219272,-0.00967820290794,2.64881520039331,0.992890910942212,-4.375045633853,-0.999640731947189
1626,-,-,-,-,-,0.987945414317554,-4.37531060550642,-0.999640418372183
1627,base_footprint,15,-0.024029682660778,-0.008263066015295,2.64268719243187,0.987945414317554,-4.37531060550642,-0.999640418372183
1628,-,-,-,-,-,0.982998303444495,-4.37557577401956,-0.999640113337948
1629,-,-,-,-,-,0.977900208274839,-4.37584915056733,-0.999639810209537
1630,base_footprint,15,-0.021682067209299,-0.005430478714213,2.62329044007019,0.977900208274839,-4.37584915056733,-0.999639810209537
1631,base_footprint,15,-0.020908563700399,-0.005418123841947,2.61939281668094,0.977900208274839,-4.37584915056733,-0.999639810209537
1632,base_footprint,15,-0.020908563700399,-0.005418123841947,2.61939281668094,0.972951524220979,-4.37611461058014,-0.999639639820303
1633,-,-,-,-,-,0.968002722997946,-4.37638011880031,-0.999639609328952
1634,base_footprint,15,-0.020908563700399,-0.005418123841947,2.61939281668094,0.968002722997946,-4.37638011880031,-0.999639609328952
1635,base_footprint,15,-0.020908563700399,-0.005418123841947,2.61939281668094,0.962903919342036,-4.37665362459823,-0.999639719566296
1636,base_footprint,15,-0.020908563700399,-0.005418123841947,2.61939281668094,0.962903919342036,-4.37665362459823,-0.999639719566296
1637,base_footprint,15,-0.020908563700399,-0.005418123841947,2.61939281668094,0.957952812227764,-4.37691953838121,-0.999639708169365
1638,base_footprint,15,-0.020908563700399,-0.005418123841947,2.61939281668094,0.957952812227764,-4.37691953838121,-0.999639708169365
1639,-,-,-,-,-,0.952999419813735,-4.37718529577217,-0.999639533215976
