S.no,time_stamp,X,Y,Z,X_O,Y_O,Z_O
1,2022-06-12 20:15:19.21070003,0.0,0.0,0.0,0.0,0.0,0.0
2,2022-06-12 20:15:19.24553060,0.0,0.0,0.0,0.0,0.0,0.0
3,2022-06-12 20:15:19.37494897,0.0,0.0,0.0,0.0,0.0,0.0
4,2022-06-12 20:15:19.59085369,0.0,0.0,0.0,0.0,0.0,0.0
5,2022-06-12 20:15:19.77630758,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-06-12 20:15:19.99782943,0.0,0.0,0.0,0.0,0.0,0.0
7,2022-06-12 20:15:19.120024204,0.0,0.0,0.0,0.0,0.0,0.0
8,2022-06-12 20:15:19.138309955,0.0,0.0,0.0,0.0,0.0,0.0
9,2022-06-12 20:15:19.159644603,0.0,0.0,0.0,0.0,0.0,0.0
10,2022-06-12 20:15:19.179010868,0.0,0.0,0.0,0.0,0.0,0.0
