S.no,frame_id,child_frame_id,X,Y,Z
558,odom,base_footprint,1.0651517303461155,-2.4866166802565184,-0.00100749700819203
559,base_footprint,Frame_36,0.029580609739675412,0.0010001997731475438,1.1793885703212066
560,odom,base_footprint,1.070098351133403,-2.486551529649907,-0.001007434727027294
561,base_footprint,Frame_36,0.02852913327891354,-0.0016557809498917028,1.192336865820029
562,odom,base_footprint,1.0750468014188304,-2.486486328168606,-0.0010074071514460901
563,base_footprint,Frame_36,0.03029827359690809,-0.0008545550830572174,1.1625931916433445
564,odom,base_footprint,1.0801470365860701,-2.4864191056453184,-0.0010074161948437563
565,odom,base_footprint,1.0850987498673552,-2.48635381595065,-0.0010074531165266652
566,base_footprint,Frame_36,0.028827659423675975,-0.0018017287142534121,1.1711236640748495
567,odom,base_footprint,1.09005232982271,-2.4862884755998143,-0.001007528389223654
568,base_footprint,Frame_36,0.028571428999975723,-0.0017857143136744814,1.1607143030107372
569,base_footprint,Frame_36,0.028440148097929413,-0.002612531659064747,1.1549152644493983
570,odom,base_footprint,1.0951579219406222,-2.4862211115407287,-0.001007639312759958
571,odom,base_footprint,1.1001150740428454,-2.486155694475247,-0.0010077935576251681
572,base_footprint,Frame_36,0.02923938882937253,-6.331476435731919e-05,1.1346738647054981
573,odom,base_footprint,1.1050736585748484,-2.486090253604025,-0.0010079995380444413
574,base_footprint,Frame_36,0.028461414754179955,-0.002314932082563783,1.1365528552034163
575,odom,base_footprint,1.1101827536675775,-2.486022829606008,-0.0010081929769421294
576,base_footprint,Frame_36,0.027834901561085243,-0.0024637153908550194,1.126806975493478
577,odom,base_footprint,1.1151400643934888,-2.485957432018465,-0.0010083000135216146
578,base_footprint,Frame_36,0.027629585324357442,-0.0017067008136721507,1.1197167846107796
579,odom,base_footprint,1.1200951354835762,-2.4858921059918884,-0.0010083468255846842
580,base_footprint,Frame_36,0.02884452123717507,-0.0013294380610769068,1.112628861447517
581,odom,base_footprint,1.1251986040792057,-2.485824868648475,-0.0010082829888220166
582,odom,base_footprint,1.130149280151962,-2.485759774298375,-0.0010085236116700001
583,odom,base_footprint,1.1350471812287661,-2.485692862150107,-0.0010075224638034577
584,odom,base_footprint,1.1401260658744579,-2.485622974887785,-0.0010084897687395802
585,odom,base_footprint,1.1450676149772276,-2.485554935002083,-0.0010082983656738397
586,base_footprint,Frame_36,0.028028630669738444,-0.0027188382499302487,1.0732240528247088
587,odom,base_footprint,1.150007745114124,-2.4854868639348906,-0.0010081196200934193
588,odom,base_footprint,1.155098174646693,-2.4854166848190182,-0.001007881663449551
589,base_footprint,Frame_36,0.028568794088268363,-0.0025505545833324913,1.0689566889287956
590,odom,base_footprint,1.160040155346097,-2.4853484994262356,-0.0010077028755713577
591,base_footprint,Frame_36,0.02856912126316326,-0.0016550495247350668,1.0609617303254937
592,odom,base_footprint,1.164983680463769,-2.4852802465425436,-0.0010075712384840195
593,base_footprint,Frame_36,0.028162769929480098,-0.0012531202246271918,1.0542059298836806
594,odom,base_footprint,1.1700787844019542,-2.4852098600462127,-0.0010074767785233918
595,odom,base_footprint,1.175025846718901,-2.4851414876327422,-0.001007423714971454
596,base_footprint,Frame_36,0.02879907887353804,-0.0015999488264750845,1.0399667370937982
597,odom,base_footprint,1.1799747502849283,-2.485073064345585,-0.0010074061012546424
598,base_footprint,Frame_36,0.02868319992780168,-0.0008175361328066984,1.0356505958184112
599,odom,base_footprint,1.1850753337576811,-2.4850025229498383,-0.0010074238992711683
600,base_footprint,Frame_36,0.028798211276522205,-0.0013116872623159326,1.0254096997182167
601,odom,base_footprint,1.1900274846896706,-2.484934008773379,-0.0010074697800390477
602,base_footprint,Frame_36,0.02895414930945617,-0.0016889109390701956,1.0154849084012598
603,odom,base_footprint,1.1949815145317757,-2.4848654438019144,-0.0010075530237770025
604,base_footprint,Frame_36,0.02924304853357988,-0.0011890039729896159,1.009145875906557
605,odom,base_footprint,1.2000875462157214,-2.48479475859852,-0.0010076758362780845
606,odom,base_footprint,1.2050450724129813,-2.484726119430846,-0.0010078435579261615
607,base_footprint,Frame_36,0.02847960567334758,-0.0006069924831700017,0.9995029136534865
608,odom,base_footprint,1.2100038660250065,-2.484657458363391,-0.0010080584635975415
609,base_footprint,Frame_36,0.029006788895723126,-0.0015266731000532128,0.9923375148435272
610,odom,base_footprint,1.215112627199937,-2.484586732443745,-0.0010082261174522641
611,base_footprint,Frame_36,0.02922569556135964,-0.00125745808407451,0.986559731602952
612,odom,base_footprint,1.2200693717016045,-2.484518131207092,-0.0010083210935242296
613,base_footprint,Frame_36,0.02857062146565288,-0.0015037169392240165,0.9774159961262983
614,odom,base_footprint,1.2250238420977415,-2.484449622882817,-0.0010083435696407773
615,odom,base_footprint,1.2301271193092362,-2.4843789995395578,-0.0010082411769373398
616,base_footprint,Frame_36,0.029143831254961606,-0.0016096500021913508,0.9700406051542173
617,odom,base_footprint,1.2350688232381255,-2.4843103819076595,-0.0010082863430978216
618,base_footprint,Frame_36,0.029628817221479198,-0.0014814408749829185,0.9629365596636278
619,odom,base_footprint,1.2399638933458632,-2.4842400843929076,-0.0010076974185780595
620,odom,base_footprint,1.2450517029691814,-2.484166752889382,-0.00100839193688234
621,base_footprint,Frame_36,0.029091495413578663,-0.0007405481385315209,0.9454450079361557
622,odom,base_footprint,1.2499922714488514,-2.484095501788149,-0.001008249318677469
623,base_footprint,Frame_36,0.03000721669577678,-0.0010928991410116438,0.936523975285477
624,odom,base_footprint,1.2549323945355666,-2.4840242140495907,-0.0010080560950763429
625,base_footprint,Frame_36,0.029286562318613166,-0.0005944536869334697,0.9283911928507818
626,odom,base_footprint,1.2600230808194954,-2.483950713652091,-0.0010078286938412784
627,odom,base_footprint,1.264965407881696,-2.483879303435473,-0.0010076641063069686
628,base_footprint,Frame_36,0.029786485383879645,-0.001418404063318347,0.9219626425909774
629,base_footprint,Frame_36,0.0293983843847899,-0.0007043963683231147,0.9123518340113057
630,odom,base_footprint,1.2699093298643471,-2.483807825987226,-0.0010075426437715952
631,odom,base_footprint,1.275004870532018,-2.483734117254925,-0.0010074606297122354
632,base_footprint,Frame_36,0.0298906228769856,-0.0014959491425133237,0.9027011053497997
633,odom,base_footprint,1.2799523758208182,-2.483662521039324,-0.0010074154783070062
634,odom,base_footprint,1.2849017303836223,-2.483590874433447,-0.0010074077172109452
635,base_footprint,Frame_36,0.029479784703052618,-0.001473575140275965,0.8903409638271839
636,odom,base_footprint,1.2900026272917273,-2.4835170116290315,-0.0010074310315314437
637,base_footprint,Frame_36,0.030207437172138054,-0.0009422139910521182,0.8825840264244601
638,odom,base_footprint,1.2944321682837534,-2.483452214165758,-0.001007202281372084
639,base_footprint,Frame_36,0.029921186501877653,-0.0008839668336116615,0.8672965602119438
640,odom,base_footprint,1.2980616209350637,-2.483399144829227,-0.0010073514242711565
641,base_footprint,Frame_36,0.02943585475199291,-0.0006790368136477736,0.8696589680888747
642,odom,base_footprint,1.3011988255975395,-2.483364106985909,-0.0010074462081541627
643,base_footprint,Frame_36,0.02652576772880371,-0.000691517972741374,0.8631691509867374
644,odom,base_footprint,1.3036389283825356,-2.483355979875874,-0.0010075620965325806
645,base_footprint,Frame_36,0.018108248578487775,-0.001664837098632819,0.859340690267515
646,odom,base_footprint,1.3054702350432494,-2.483371817766806,-0.0010077005412375238
647,base_footprint,Frame_36,0.006629449428113559,-0.0006584651337505762,0.8580577389250702
648,odom,base_footprint,1.3067155715300032,-2.4834026667301874,-0.0010078681451092843
649,base_footprint,Frame_36,-0.010538462963864874,-0.0013227248713884982,0.854923318486934
650,odom,base_footprint,1.307306368182672,-2.483427892698924,-0.0010080525418718622
651,odom,base_footprint,1.3075474433876457,-2.483442844787291,-0.0010078154066257283
652,base_footprint,Frame_36,-0.034894270492016516,-0.0006714114911025917,0.854744322489271
653,odom,base_footprint,1.3077922386587568,-2.4834647585250087,-0.00100790612626879
654,base_footprint,Frame_36,-0.06059203654648375,-0.001089189794530535,0.8489141444007046
655,odom,base_footprint,1.3080273424876925,-2.4834921359946143,-0.001007979050701411
656,odom,base_footprint,1.3082588549180816,-2.4835253203048815,-0.0010080307722482723
657,odom,base_footprint,1.3084857862320167,-2.483563703577928,-0.0010079987709884948
658,base_footprint,Frame_36,-0.11899777344223406,-0.0006536661167447848,0.8390911613800593
659,odom,base_footprint,1.3086627719009694,-2.4835979299237025,-0.001007655891311108
660,base_footprint,Frame_36,-0.14406564514145512,-0.0011255812850306328,0.8318409536050073
661,odom,base_footprint,1.3088427055622724,-2.4836381128792024,-0.0010076791703931588
662,base_footprint,Frame_36,-0.17204510837867987,-0.0013213325831292631,0.8234343202020605
663,odom,base_footprint,1.309072751112268,-2.483696974760624,-0.0010083885063652681
664,odom,base_footprint,1.3092956192758758,-2.4837604091524863,-0.0010084093518305977
665,base_footprint,Frame_36,-0.20235993179624584,-0.005441879530102057,0.7848042395018169
666,odom,base_footprint,1.3095176471494894,-2.4838299868971982,-0.001008416499895349
667,base_footprint,Frame_36,-0.22285291972357255,-0.005624181144573781,0.7725044792643984
668,odom,base_footprint,1.3097595016375614,-2.4839128421700414,-0.0010081772850058235
669,base_footprint,Frame_36,-0.24595454671498368,-0.00022711965352767788,0.7918353708695086
670,odom,base_footprint,1.3100100203443927,-2.484006766706116,-0.0010074401638982787
671,odom,base_footprint,1.3102289917089032,-2.4840950724735373,-0.0010077561012839797
672,odom,base_footprint,1.3104543382319291,-2.484193082687939,-0.0010077186417599832
673,odom,base_footprint,1.310671377592267,-2.4842945936395937,-0.0010076472647732003
674,odom,base_footprint,1.3108866045047298,-2.484402337737057,-0.001007585516105254
675,odom,base_footprint,1.3111058545276604,-2.4845196149801985,-0.0010075194078465674
676,odom,base_footprint,1.3113157256724288,-2.484639272807751,-0.0010074696279313636
677,base_footprint,Frame_25,0.6325841881628534,-0.0027500069084630137,1.4225517689249623
678,odom,base_footprint,1.3115225012120966,-2.48476455653029,-0.0010074393676424397
679,base_footprint,Frame_25,0.5872817481171371,-0.0022174439570455486,1.4456980217595616
680,odom,base_footprint,1.3117321095898586,-2.4848994107383837,-0.0010074266015806799
681,base_footprint,Frame_25,0.5249815649321086,-0.0033294317800436823,1.462559557050375
682,odom,base_footprint,1.31193205572187,-2.4850358007312883,-0.0010074309843153065
683,base_footprint,Frame_25,0.4906957073155077,-0.002829156084650104,1.4865489435705295
684,odom,base_footprint,1.3121284096025623,-2.485177504237836,-0.0010074507227006216
685,base_footprint,Frame_25,0.44571014911718443,-0.003442336242026372,1.496688731708665
686,odom,base_footprint,1.312326795282891,-2.4853289493161714,-0.0010074870211962406
687,base_footprint,Frame_25,0.40657835318512,-0.003522663070939568,1.5315453339195346
688,odom,base_footprint,1.3125153685500046,-2.4854811196106126,-0.0010075436929781571
689,odom,base_footprint,1.3126998687314413,-2.4856382772871366,-0.001007622905632121
690,base_footprint,Frame_25,0.36551087019044953,-0.0035233981678009082,1.5320609951607067
691,odom,base_footprint,1.3128855046928574,-2.4858052090392864,-0.001007730314600653
692,base_footprint,Frame_25,0.31644280224083204,-0.0036068534615800885,1.5664135499133198
693,odom,base_footprint,1.3130609076537776,-2.4859716858929306,-0.0010078333861599821
694,base_footprint,Frame_25,0.27621269919319485,-0.0024021690585592967,1.566923810526378
695,odom,base_footprint,1.3132310069458852,-2.4861418992604283,-0.0010079228547996734
696,base_footprint,Frame_25,0.2368638935934004,-0.0030412607753648054,1.577603182439054
697,odom,base_footprint,1.3134004631645004,-2.486320789871658,-0.0010080148670981517
698,odom,base_footprint,1.3135590712888152,-2.486497407339227,-0.0010081090089873526
699,base_footprint,Frame_25,0.18419337387285112,-0.0030123747035242583,1.5783314561846684
700,odom,base_footprint,1.3137111928446525,-2.4866762783474092,-0.0010081604473234432
701,base_footprint,Frame_25,0.1381479927978592,-0.003013249384825474,1.5786908449994217
702,odom,base_footprint,1.3138573834361136,-2.4868581609460323,-0.0010081608266031376
703,base_footprint,Frame_25,0.08828199838491657,-0.0036487673315274355,1.587243983017587
704,odom,base_footprint,1.3139794556599185,-2.4870173151657338,-0.001007856778496595
705,base_footprint,Frame_25,0.04459943485002895,-0.0030728248655221917,1.5958460890751047
706,odom,base_footprint,1.3141085234417083,-2.4871963363076617,-0.0010084111959510617
707,base_footprint,Frame_25,-0.010533738620791832,-0.0036503039806452028,1.5881930989204647
708,odom,base_footprint,1.3142439602202314,-2.4873955822637543,-0.0010084693978734023
709,odom,base_footprint,1.3143693423416594,-2.4875911689185983,-0.0010084358677666279
710,base_footprint,Frame_25,-0.050767930785948975,-0.003650348772410076,1.5883166806715212
711,odom,base_footprint,1.3144908434936808,-2.48779228537715,-0.0010084598969198853
712,base_footprint,Frame_18,1.2120751229482412,-0.008752178360059253,2.9318818165618157
713,base_footprint,Frame_25,-0.09286051763758855,-0.003676266573053426,1.5885002807051805
714,odom,base_footprint,1.3146221729184464,-2.4880235349718895,-0.0010079395619417494
715,odom,base_footprint,1.3147528369722297,-2.4882693730497762,-0.001007226624828314
716,base_footprint,Frame_18,1.132431746506098,-0.007325228198191964,3.019710982285864
717,base_footprint,Frame_25,-0.14474325708496733,-0.003651093385118927,1.588854859738802
718,base_footprint,Frame_18,1.0816295171672816,-0.00868002246571674,3.1149324334752726
719,base_footprint,Frame_25,-0.1816594313265673,-0.003010330504273753,1.575961544021719
720,odom,base_footprint,1.3148607948419426,-2.488484980962539,-0.001007776679988484
721,odom,base_footprint,1.3149651782313065,-2.4887083276873514,-0.0010076844931651945
722,base_footprint,Frame_25,-0.22536754573664633,-0.002980758472647775,1.5603339265344403
723,odom,base_footprint,1.3150609478183355,-2.4889286348242607,-0.0010076198153354775
724,base_footprint,Frame_18,0.9128083352852845,-0.008318203793260481,3.194375795792734
725,base_footprint,Frame_25,-0.2672819609153238,-0.0023739650692830264,1.5501914880234275
726,odom,base_footprint,1.3151510565368916,-2.489151873385021,-0.0010075884483390467
727,base_footprint,Frame_25,-0.3146433089899173,-0.002943084597200638,1.5403084253196029
728,odom,base_footprint,1.3152377227792995,-2.489384641820557,-0.0010075223017628337
729,odom,base_footprint,1.3153157781087075,-2.4896129567149816,-0.0010074738854199822
730,base_footprint,Frame_18,0.7269533574713746,-0.009124500082658393,3.2792561160062217
731,base_footprint,Frame_25,-0.3606953321990605,-0.00290361242371656,1.522906979356729
732,odom,base_footprint,1.3153877876557152,-2.4898434063943093,-0.0010074445769807615
733,base_footprint,Frame_25,-0.402492866316544,-0.003442299896202934,1.5131672711030286
734,base_footprint,Frame_25,-0.4437380208797313,-0.0022314881969881443,1.4959620890099663
735,odom,base_footprint,1.3154555858760355,-2.4900828669985975,-0.0010074324661613378
736,odom,base_footprint,1.3155151307884139,-2.4903170693327863,-0.0010074373124920252
737,base_footprint,Frame_18,0.4725309586169237,-0.007468442172240531,3.327920695828242
738,base_footprint,Frame_25,-0.480485347492303,-0.003386121524749576,1.480160093458706
739,base_footprint,Frame_18,0.39505464446101235,-0.009792326222889856,3.3595756686847262
740,base_footprint,Frame_25,-0.5145711541599706,-0.002758740665801474,1.4548895649583293
741,odom,base_footprint,1.3155684716951104,-2.490552850801328,-0.0010074561761489326
742,odom,base_footprint,1.3156168886865427,-2.490797233652279,-0.0010074935452793546
743,base_footprint,Frame_25,-0.561394670028631,-0.0027233968982238103,1.439292349133776
744,odom,base_footprint,1.3156574770646259,-2.491035641353671,-0.001007551334961998
745,base_footprint,Frame_18,0.20526316096487157,-0.010526315952727022,3.421052682680315
746,base_footprint,Frame_25,-0.5993587759058145,-0.002687058184274224,1.4094698057389996
747,odom,base_footprint,1.315691729005074,-2.491275133650842,-0.0010076327424935576
748,odom,base_footprint,1.3157203721133992,-2.4915226649812765,-0.0010077420648528061
749,odom,base_footprint,1.3157678934642598,-2.4921458306778086,-0.0010076445307343682
750,odom,base_footprint,1.3158384872720854,-2.493486949961264,-0.0010077936130527577
751,base_footprint,Frame_18,-0.10000000148685273,-0.01052631595732758,3.4210526827295844
752,odom,base_footprint,1.3159060772098197,-2.4955525857718754,-0.0010079185141168567
753,odom,base_footprint,1.3159513015952589,-2.4981371610221936,-0.0010079933893693514
754,odom,base_footprint,1.3159787982790863,-2.5011968482540916,-0.0010072214106132647
755,base_footprint,Frame_18,-0.1908742668658726,-0.008861281601567003,3.365851758331101
756,odom,base_footprint,1.3159998903563987,-2.5048068085916215,-0.0010072648811620503
757,odom,base_footprint,1.3160282157499001,-2.5087889412494655,-0.0010073071876378382
758,odom,base_footprint,1.316074719037994,-2.5131964621548235,-0.0010073070512079813
759,base_footprint,Frame_18,-0.17112746528274195,-0.008486290178448956,3.3285688255553483
760,odom,base_footprint,1.3161390748354016,-2.5180743361392035,-0.001007365785390714
761,odom,base_footprint,1.3162068563413496,-2.5230215097156896,-0.0010079304128979769
762,odom,base_footprint,1.316275103298605,-2.5279695866194034,-0.0010078469049490078
763,base_footprint,Frame_18,-0.17207513985500267,-0.007417313786206677,3.326581978760354
764,odom,base_footprint,1.3163456529522146,-2.533068814231051,-0.001007775985781497
765,base_footprint,Frame_18,-0.17207513985500267,-0.007417313786206677,3.326581978760354
766,odom,base_footprint,1.316413945139387,-2.538021334359116,-0.0010079128874947545
767,odom,base_footprint,1.3164823158564767,-2.5429662183539836,-0.0010077749813002315
768,base_footprint,Frame_18,-0.17207513985500267,-0.007417313786206677,3.326581978760354
769,odom,base_footprint,1.3165526509898953,-2.548062324509124,-0.0010076875890636487
770,base_footprint,Frame_18,-0.1698739208122604,-0.007976449465343635,3.2537017536704886
771,odom,base_footprint,1.316620825572407,-2.5530083788196065,-0.0010076480071620972
772,base_footprint,Frame_18,-0.1708691525576967,-0.008618772611372732,3.280260986313744
773,odom,base_footprint,1.3166888901838099,-2.5579552232289653,-0.0010076064240174647
774,base_footprint,Frame_18,-0.1734333399269047,-0.009017940379512862,3.2811126544575258
775,odom,base_footprint,1.316758889088728,-2.5630535527911213,-0.0010075922492504587
776,odom,base_footprint,1.3168266937839723,-2.5680035912659522,-0.0010076248900328863
777,odom,base_footprint,1.3168943568968525,-2.5729552650935643,-0.0010076984696023444
778,base_footprint,Frame_18,-0.1734333399269047,-0.009017940379512862,3.2811126544575258
779,base_footprint,Frame_18,-0.1734333399269047,-0.009017940379512862,3.2811126544575258
780,odom,base_footprint,1.3169639119611902,-2.578058570506449,-0.0010078175696257435
781,odom,base_footprint,1.3170312627115721,-2.583012174801957,-0.0010078965440549065
782,odom,base_footprint,1.3170984894132973,-2.587965420441176,-0.0010079647913488789
783,base_footprint,Frame_18,-0.17368848301743156,-0.01022781834740822,3.2420809466034592
784,odom,base_footprint,1.3171676676721094,-2.593067684180197,-0.0010080049056613305
785,odom,base_footprint,1.317234703174316,-2.5980147912493017,-0.0010079381492651175
786,base_footprint,Frame_18,-0.17368848301743156,-0.01022781834740822,3.2420809466034592
787,odom,base_footprint,1.3173022801889314,-2.6029264627050153,-0.0010074715467929263
788,base_footprint,Frame_18,-0.1750000026072636,-0.010000000159922513,3.250000048467597
789,odom,base_footprint,1.3173737636852605,-2.6079885531853115,-0.0010075937544035962
790,odom,base_footprint,1.317443991038909,-2.612939338236752,-0.0010081007535185822
791,base_footprint,Frame_18,-0.1750000026072636,-0.010000000159922513,3.250000048467597
792,odom,base_footprint,1.3175144652164303,-2.6178878015087124,-0.0010080840095483962
793,base_footprint,Frame_18,-0.1750000026072636,-0.010000000159922513,3.250000048467597
794,odom,base_footprint,1.317587398537467,-2.6229858812900293,-0.0010079847585219223
795,odom,base_footprint,1.3176584529398585,-2.627933942417939,-0.0010078983792970626
796,odom,base_footprint,1.317729711159387,-2.632882032642405,-0.001007828051150652
797,base_footprint,Frame_18,-0.1715861702337043,-0.00841024026285508,3.200218368075263
798,odom,base_footprint,1.3178037720043443,-2.6379820721438936,-0.001007789048210514
799,odom,base_footprint,1.3178754893887796,-2.642932406665455,-0.0010078030247061692
800,base_footprint,Frame_18,-0.17138201172997436,-0.007317610279751487,3.1732965275315217
801,odom,base_footprint,1.317947221854848,-2.6478777568599536,-0.0010077235935289398
802,base_footprint,Frame_18,-0.17317073429806237,-0.007317073288136658,3.1707317549566594
803,odom,base_footprint,1.3180210358308442,-2.6529737194099603,-0.001007678006098342
804,odom,base_footprint,1.318092584660703,-2.6579197990052617,-0.0010076380466512748
805,base_footprint,Frame_18,-0.17317073429806237,-0.007317073288136658,3.1707317549566594
806,odom,base_footprint,1.3181640201395186,-2.6628669751751213,-0.001007597843565737
807,odom,base_footprint,1.3182374900672944,-2.667965694650048,-0.0010075960007123325
808,base_footprint,Frame_18,-0.16985623964036342,-0.008596754900488052,3.1237081774258186
809,odom,base_footprint,1.3183086626236207,-2.67291612702424,-0.0010076402692849769
810,odom,base_footprint,1.3183796885661474,-2.677868182296576,-0.0010077259082944753
811,base_footprint,Frame_18,-0.16985623964036342,-0.008596754900488052,3.1237081774258186
812,odom,base_footprint,1.3184527145430842,-2.6829716910150907,-0.0010078403158136767
813,base_footprint,Frame_18,-0.16985623964036342,-0.008596754900488052,3.1237081774258186
814,odom,base_footprint,1.31852343503136,-2.6879252012891035,-0.0010079153775195068
815,base_footprint,Frame_18,-0.1713628513801759,-0.008627658459524646,3.124081333129592
816,odom,base_footprint,1.3185940433181023,-2.6928782242788047,-0.0010079807218641088
817,base_footprint,Frame_18,-0.17021503478658295,-0.009762342042836361,3.088235540358556
818,odom,base_footprint,1.3186667019256326,-2.6979798453680903,-0.0010079969656823506
819,base_footprint,Frame_18,-0.1714285740045611,-0.009523809669743491,3.095238141917408
820,odom,base_footprint,1.3187373001891143,-2.702922247502731,-0.0010079016529988619
821,base_footprint,Frame_18,-0.1714285740045611,-0.009523809669743491,3.095238141917408
822,odom,base_footprint,1.3188084530180415,-2.7078232413601335,-0.0010073351839983181
823,base_footprint,Frame_18,-0.1714285740045611,-0.009523809669743491,3.095238141917408
824,odom,base_footprint,1.3188839077850845,-2.712898534812977,-0.0010080249832743055
825,base_footprint,Frame_18,-0.1714285740045611,-0.009523809669743491,3.095238141917408
826,odom,base_footprint,1.3189576764727777,-2.717848270812594,-0.0010081160216253299
827,base_footprint,Frame_18,-0.1714285740045611,-0.009523809669743491,3.095238141917408
828,odom,base_footprint,1.3190317249880554,-2.7227964231694037,-0.0010080657955689014
829,odom,base_footprint,1.3191083193114428,-2.7278944216681036,-0.0010079590287762757
830,base_footprint,Frame_18,-0.1681790929480771,-0.008003149923737962,3.0503173241673003
831,odom,base_footprint,1.3191829257641376,-2.7328424109782254,-0.0010078794459012254
832,base_footprint,Frame_18,-0.1681790929480771,-0.008003149923737962,3.0503173241673003
833,odom,base_footprint,1.3192578086201165,-2.737790603443884,-0.0010078074620491866
834,base_footprint,Frame_18,-0.1681790929480771,-0.008003149923737962,3.0503173241673003
835,odom,base_footprint,1.3193353718106575,-2.7428918895823986,-0.0010078347480174908
836,odom,base_footprint,1.3194106732322672,-2.747838971370043,-0.001007667687790162
837,base_footprint,Frame_18,-0.1696503959159188,-0.00797288769882038,3.0505556429637495
838,odom,base_footprint,1.3194858672908865,-2.752785392915857,-0.0010076943950334954
839,base_footprint,Frame_18,-0.16976744440956038,-0.006976744294441544,3.023255859479068
840,odom,base_footprint,1.3195632493367857,-2.7578813367118133,-0.001007667265933973
841,odom,base_footprint,1.3196382539608664,-2.7628275420516477,-0.0010076261683142386
842,base_footprint,Frame_18,-0.16976744440956038,-0.006976744294441544,3.023255859479068
843,odom,base_footprint,1.3197131430733422,-2.7677750732828894,-0.0010075925651404222
844,base_footprint,Frame_18,-0.16997397634887004,-0.006690126043485557,3.0187452156896266
845,base_footprint,Frame_18,-0.16976744440956038,-0.006976744294441544,3.023255859479068
846,odom,base_footprint,1.3197901692956457,-2.7728741884432373,-0.0010076032415004647
847,odom,base_footprint,1.3198647923604119,-2.7778250094073367,-0.0010076574651861868
848,base_footprint,Frame_18,-0.16660735206027041,-0.008214146321537425,2.9807690521860906
849,odom,base_footprint,1.3199392678496764,-2.7827774371599574,-0.0010077573742505279
850,base_footprint,Frame_18,-0.16804856086800235,-0.008250542044738136,2.980855337247759
851,odom,base_footprint,1.3200158459737916,-2.787881036662774,-0.0010078612521841127
852,base_footprint,Frame_18,-0.16759955883350963,-0.008417946091804173,2.9527426420647154
853,odom,base_footprint,1.3200900219964686,-2.792834416183932,-0.001007933824132494
854,base_footprint,Frame_18,-0.16759955883350963,-0.008417946091804173,2.9527426420647154
855,odom,base_footprint,1.320164097386723,-2.797787167308998,-0.0010079953917921033
856,odom,base_footprint,1.3202403016513549,-2.802887816862658,-0.0010079777645384778
857,base_footprint,Frame_18,-0.16759955883350963,-0.008417946091804173,2.9527426420647154
858,odom,base_footprint,1.3203145709573787,-2.8078216029955314,-0.0010077957779030013
859,base_footprint,Frame_18,-0.16759955883350963,-0.008417946091804173,2.9527426420647154
860,odom,base_footprint,1.3203896831729962,-2.812719022455838,-0.0010073010101432078
861,base_footprint,Frame_18,-0.1681818206930478,-0.009090909233334377,2.954545498752509
862,odom,base_footprint,1.3204689076594232,-2.817808041454013,-0.0010082046211431807
863,base_footprint,Frame_18,-0.1681818206930478,-0.009090909233334377,2.954545498752509
864,odom,base_footprint,1.3205461964544947,-2.822756142067705,-0.0010081016480419994
865,odom,base_footprint,1.3206237852597489,-2.827704212273375,-0.001008041773529405
866,base_footprint,Frame_18,-0.1681818206930478,-0.009090909233334377,2.954545498752509
867,odom,base_footprint,1.3207040177738112,-2.8328021294782904,-0.0010079365581510923
868,base_footprint,Frame_18,-0.16696827524004904,-0.008262433520466383,2.897445495292497
869,odom,base_footprint,1.3207821377901483,-2.8377500427824245,-0.0010078619542577653
870,base_footprint,Frame_18,-0.16696827524004904,-0.008262433520466383,2.897445495292497
871,odom,base_footprint,1.3208606916162349,-2.8426985294053564,-0.001007788892095282
872,base_footprint,Frame_18,-0.16930575353726007,-0.007622540141573377,2.912277572805606
873,odom,base_footprint,1.3209417730235256,-2.847800818692754,-0.001007900499070749
874,odom,base_footprint,1.3210205127294576,-2.8527458702569084,-0.0010077178040046458
875,base_footprint,Frame_18,-0.16684769666907404,-0.006373851604477597,2.885314899242046
876,odom,base_footprint,1.3210991416191638,-2.85769235416368,-0.0010077030021164793
877,base_footprint,Frame_18,-0.16684769666907404,-0.006373851604477597,2.885314899242046
878,odom,base_footprint,1.3211800580249624,-2.8627881104211776,-0.0010076555951371198
879,base_footprint,Frame_18,-0.16684769666907404,-0.006373851604477597,2.885314899242046
880,odom,base_footprint,1.3212584881597569,-2.86773454448825,-0.0010076136181871517
881,base_footprint,Frame_18,-0.16568645098789295,-0.006006222057511657,2.85229633893825
882,odom,base_footprint,1.3213368011326325,-2.8726824295399362,-0.0010075904173053214
883,odom,base_footprint,1.3214173535452627,-2.8777819430788014,-0.0010076137357722496
884,base_footprint,Frame_18,-0.16503925423510976,-0.007939979728542575,2.8208778674654877
885,odom,base_footprint,1.321495398192916,-2.8827331451692473,-0.0010076788203346697
886,base_footprint,Frame_18,-0.1646576947998627,-0.008076619681122181,2.82510200932445
887,odom,base_footprint,1.3215732966295899,-2.887685928522892,-0.0010077912660657294
888,base_footprint,Frame_18,-0.16802664131890285,-0.007864545417457099,2.850458420536243
889,odom,base_footprint,1.3216533949075555,-2.892789511666898,-0.0010078812783441138
890,base_footprint,Frame_18,-0.16806665885389235,-0.008696395474212254,2.828784478926413
891,odom,base_footprint,1.3217310004120144,-2.8977427270307157,-0.0010079516296421474
892,odom,base_footprint,1.321808515343773,-2.9026951323631107,-0.001008004408212304
893,base_footprint,Frame_18,-0.16995859087184054,-0.010080325443804045,2.8482179461402475
894,odom,base_footprint,1.321888223110194,-2.907794166890557,-0.0010079333746942434
895,base_footprint,Frame_18,-0.16956521992198595,-0.008695652313999708,2.8260869988597492
896,odom,base_footprint,1.3219661376529739,-2.912715227053801,-0.0010076937942169427
